x_axis,channel_2,4
-4.558594,0.039439,+4.646435E+00
-4.554688,0.039439,+4.646435E+00
-4.550781,0.040569,+4.646435E+00
-4.546875,0.041951,+4.646435E+00
-4.542969,0.040695,+4.646435E+00
-4.539063,0.040318,+4.646435E+00
-4.535156,0.040067,+4.646435E+00
-4.53125,0.042454,+4.646435E+00
-4.527344,0.057906,+4.646435E+00
-4.523438,0.055016,+4.633873E+00
-4.519531,0.047228,+4.633873E+00
-4.515625,0.045469,+4.633873E+00
-4.511719,0.047102,+4.633873E+00
-4.507813,0.048107,+4.633873E+00
-4.503906,0.04572,+4.633873E+00
-4.5,0.042705,+4.633873E+00
-4.496094,0.041449,+4.646435E+00
-4.492188,0.040821,+4.646435E+00
-4.488281,0.040695,+4.646435E+00
-4.484375,0.03969,+4.633873E+00
-4.480469,0.038685,+4.633873E+00
-4.476563,0.038685,+4.646435E+00
-4.472656,0.038434,+4.646435E+00
-4.46875,0.038308,+4.646435E+00
-4.464844,0.038308,+4.633873E+00
-4.460938,0.03881,+4.633873E+00
-4.457031,0.038308,+4.646435E+00
-4.453125,0.03881,+4.646435E+00
-4.449219,0.03969,+4.646435E+00
-4.445313,0.039941,+4.646435E+00
-4.441406,0.039062,+4.646435E+00
-4.4375,0.038182,+4.646435E+00
-4.433594,0.038434,+4.646435E+00
-4.429688,0.038685,+4.646435E+00
-4.425781,0.038936,+4.646435E+00
-4.421875,0.039187,+4.646435E+00
-4.417969,0.039313,+4.646435E+00
-4.414063,0.042454,+4.646435E+00
-4.410156,0.041072,+4.646435E+00
-4.40625,0.038434,+4.646435E+00
-4.402344,0.043333,+4.646435E+00
-4.398438,0.044212,+4.646435E+00
-4.394531,0.041197,+4.646435E+00
-4.390625,0.040946,+4.646435E+00
-4.386719,0.03969,+4.646435E+00
-4.382813,0.040695,+4.646435E+00
-4.378906,0.040821,+4.646435E+00
-4.375,0.037805,+4.646435E+00
-4.371094,0.035167,+4.646435E+00
-4.367188,0.033785,+4.646435E+00
-4.363281,0.034288,+4.646435E+00
-4.359375,0.036549,+4.646435E+00
-4.355469,0.034413,+4.646435E+00
-4.351563,0.034037,+4.646435E+00
-4.347656,0.033408,+4.646435E+00
-4.34375,0.032152,+4.646435E+00
-4.339844,0.030896,+4.646435E+00
-4.335938,0.030393,+4.646435E+00
-4.332031,0.032278,+4.646435E+00
-4.328125,0.033157,+4.646435E+00
-4.324219,0.031775,+4.646435E+00
-4.320313,0.039187,+4.646435E+00
-4.316406,0.035293,+4.646435E+00
-4.3125,0.034665,+4.646435E+00
-4.308594,0.034916,+4.646435E+00
-4.304688,0.034288,+4.633873E+00
-4.300781,0.03366,+4.646435E+00
-4.296875,0.030519,+4.646435E+00
-4.292969,0.033032,+4.633873E+00
-4.289063,0.037931,+4.633873E+00
-4.285156,0.054137,+4.633873E+00
-4.28125,0.046474,+4.633873E+00
-4.277344,0.038182,+4.633873E+00
-4.273438,0.039564,+4.646435E+00
-4.269531,0.044338,+4.646435E+00
-4.265625,0.041072,+4.633873E+00
-4.261719,0.042328,+4.633873E+00
-4.257813,0.044338,+4.633873E+00
-4.253906,0.040444,+4.646435E+00
-4.25,0.035795,+4.646435E+00
-4.246094,0.037805,+4.646435E+00
-4.242188,0.038559,+4.646435E+00
-4.238281,0.03768,+4.646435E+00
-4.234375,0.037177,+4.646435E+00
-4.230469,0.037052,+4.646435E+00
-4.226563,0.036047,+4.646435E+00
-4.222656,0.034037,+4.646435E+00
-4.21875,0.032529,+4.646435E+00
-4.214844,0.031398,+4.646435E+00
-4.210938,0.031775,+4.646435E+00
-4.207031,0.03165,+4.633873E+00
-4.203125,0.031022,+4.646435E+00
-4.199219,0.030896,+4.646435E+00
-4.195313,0.031775,+4.646435E+00
-4.191406,0.031775,+4.646435E+00
-4.1875,0.031022,+4.646435E+00
-4.183594,0.03077,+4.646435E+00
-4.179688,0.029765,+4.646435E+00
-4.175781,0.029137,+4.646435E+00
-4.171875,0.028886,+4.646435E+00
-4.167969,0.029011,+4.646435E+00
-4.164063,0.029137,+4.646435E+00
-4.160156,0.02763,+4.646435E+00
-4.15625,0.026625,+4.633873E+00
-4.152344,0.027001,+4.633873E+00
-4.148438,0.027001,+4.633873E+00
-4.144531,0.025996,+4.633873E+00
-4.140625,0.024363,+4.633873E+00
-4.136719,0.023735,+4.633873E+00
-4.132813,0.023986,+4.633873E+00
-4.128906,0.024238,+4.633873E+00
-4.125,0.024991,+4.633873E+00
-4.121094,0.025243,+4.633873E+00
-4.117188,0.024991,+4.646435E+00
-4.113281,0.024614,+4.646435E+00
-4.109375,0.024489,+4.646435E+00
-4.105469,0.024489,+4.646435E+00
-4.101563,0.024112,+4.646435E+00
-4.097656,0.023484,+4.633873E+00
-4.09375,0.02273,+4.646435E+00
-4.089844,0.022102,+4.633873E+00
-4.085938,0.022102,+4.633873E+00
-4.082031,0.022102,+4.646435E+00
-4.078125,0.021851,+4.633873E+00
-4.074219,0.022102,+4.633873E+00
-4.070313,0.022479,+4.633873E+00
-4.066406,0.022856,+4.633873E+00
-4.0625,0.022604,+4.633873E+00
-4.058594,0.022228,+4.633873E+00
-4.054688,0.021976,+4.633873E+00
-4.050781,0.022228,+4.633873E+00
-4.046875,0.023233,+4.633873E+00
-4.042969,0.023735,+4.633873E+00
-4.039063,0.023735,+4.646435E+00
-4.035156,0.023986,+4.646435E+00
-4.03125,0.024112,+4.646435E+00
-4.027344,0.02474,+4.633873E+00
-4.023438,0.024238,+4.633873E+00
-4.019531,0.023735,+4.646435E+00
-4.015625,0.023609,+4.646435E+00
-4.011719,0.023735,+4.633873E+00
-4.007813,0.023861,+4.633873E+00
-4.003906,0.024112,+4.646435E+00
-4.0,0.024112,+4.633873E+00
-3.996094,0.023861,+4.633873E+00
-3.992188,0.023735,+4.633873E+00
-3.988281,0.024112,+4.646435E+00
-3.984375,0.024238,+4.633873E+00
-3.980469,0.023986,+4.633873E+00
-3.976563,0.024112,+4.633873E+00
-3.972656,0.023986,+4.633873E+00
-3.96875,0.024112,+4.633873E+00
-3.964844,0.024112,+4.633873E+00
-3.960938,0.023609,+4.633873E+00
-3.957031,0.023609,+4.633873E+00
-3.953125,0.024363,+4.633873E+00
-3.949219,0.025117,+4.633873E+00
-3.945313,0.024991,+4.633873E+00
-3.941406,0.024489,+4.633873E+00
-3.9375,0.023986,+4.646435E+00
-3.933594,0.023735,+4.633873E+00
-3.929688,0.024489,+4.633873E+00
-3.925781,0.02474,+4.633873E+00
-3.921875,0.025117,+4.633873E+00
-3.917969,0.02562,+4.646435E+00
-3.914063,0.025996,+4.646435E+00
-3.910156,0.026625,+4.646435E+00
-3.90625,0.026876,+4.646435E+00
-3.902344,0.026122,+4.646435E+00
-3.898438,0.02562,+4.646435E+00
-3.894531,0.025368,+4.646435E+00
-3.890625,0.025368,+4.646435E+00
-3.886719,0.025871,+4.646435E+00
-3.882813,0.026373,+4.633873E+00
-3.878906,0.027127,+4.633873E+00
-3.875,0.027504,+4.646435E+00
-3.871094,0.027253,+4.646435E+00
-3.867188,0.02763,+4.633873E+00
-3.863281,0.027755,+4.633873E+00
-3.859375,0.02763,+4.646435E+00
-3.855469,0.028509,+4.646435E+00
-3.851563,0.028258,+4.646435E+00
-3.847656,0.028006,+4.646435E+00
-3.84375,0.028006,+4.646435E+00
-3.839844,0.028006,+4.646435E+00
-3.835938,0.027881,+4.646435E+00
-3.832031,0.028383,+4.646435E+00
-3.828125,0.028886,+4.646435E+00
-3.824219,0.029011,+4.646435E+00
-3.820313,0.028886,+4.646435E+00
-3.816406,0.028635,+4.646435E+00
-3.8125,0.028258,+4.633873E+00
-3.808594,0.028509,+4.646435E+00
-3.804688,0.02876,+4.646435E+00
-3.800781,0.028383,+4.646435E+00
-3.796875,0.028383,+4.646435E+00
-3.792969,0.028258,+4.646435E+00
-3.789063,0.028132,+4.646435E+00
-3.785156,0.027881,+4.646435E+00
-3.78125,0.027881,+4.646435E+00
-3.777344,0.027504,+4.646435E+00
-3.773438,0.027755,+4.633873E+00
-3.769531,0.028258,+4.633873E+00
-3.765625,0.028258,+4.646435E+00
-3.761719,0.028132,+4.633873E+00
-3.757813,0.027127,+4.646435E+00
-3.753906,0.027253,+4.646435E+00
-3.75,0.027127,+4.646435E+00
-3.746094,0.02675,+4.646435E+00
-3.742188,0.026625,+4.646435E+00
-3.738281,0.02675,+4.646435E+00
-3.734375,0.02675,+4.646435E+00
-3.730469,0.027253,+4.646435E+00
-3.726563,0.027755,+4.646435E+00
-3.722656,0.028132,+4.646435E+00
-3.71875,0.027881,+4.646435E+00
-3.714844,0.027881,+4.646435E+00
-3.710938,0.028132,+4.646435E+00
-3.707031,0.028132,+4.646435E+00
-3.703125,0.026876,+4.646435E+00
-3.699219,0.02675,+4.646435E+00
-3.695313,0.027253,+4.633873E+00
-3.691406,0.028509,+4.646435E+00
-3.6875,0.027881,+4.646435E+00
-3.683594,0.027253,+4.646435E+00
-3.679688,0.027504,+4.633873E+00
-3.675781,0.027253,+4.633873E+00
-3.671875,0.027127,+4.646435E+00
-3.667969,0.027378,+4.633873E+00
-3.664063,0.027755,+4.633873E+00
-3.660156,0.028006,+4.633873E+00
-3.65625,0.027127,+4.646435E+00
-3.652344,0.025996,+4.646435E+00
-3.648438,0.025871,+4.646435E+00
-3.644531,0.02562,+4.646435E+00
-3.640625,0.025117,+4.646435E+00
-3.636719,0.024489,+4.646435E+00
-3.632813,0.024489,+4.646435E+00
-3.628906,0.02474,+4.633873E+00
-3.625,0.025368,+4.646435E+00
-3.621094,0.025871,+4.646435E+00
-3.617188,0.025996,+4.646435E+00
-3.613281,0.026373,+4.646435E+00
-3.609375,0.026499,+4.646435E+00
-3.605469,0.025996,+4.646435E+00
-3.601563,0.025117,+4.646435E+00
-3.597656,0.023735,+4.646435E+00
-3.59375,0.022981,+4.646435E+00
-3.589844,0.023233,+4.646435E+00
-3.585938,0.023107,+4.646435E+00
-3.582031,0.022604,+4.646435E+00
-3.578125,0.022102,+4.633873E+00
-3.574219,0.021474,+4.633873E+00
-3.570313,0.021725,+4.646435E+00
-3.566406,0.021599,+4.633873E+00
-3.5625,0.021348,+4.646435E+00
-3.558594,0.020846,+4.646435E+00
-3.554688,0.020343,+4.646435E+00
-3.550781,0.020092,+4.646435E+00
-3.546875,0.019841,+4.646435E+00
-3.542969,0.019589,+4.646435E+00
-3.539063,0.019212,+4.646435E+00
-3.535156,0.018961,+4.646435E+00
-3.53125,0.018836,+4.646435E+00
-3.527344,0.019212,+4.646435E+00
-3.523438,0.018961,+4.646435E+00
-3.519531,0.018459,+4.646435E+00
-3.515625,0.018082,+4.646435E+00
-3.511719,0.017831,+4.646435E+00
-3.507813,0.017579,+4.646435E+00
-3.503906,0.017454,+4.646435E+00
-3.5,0.017328,+4.646435E+00
-3.496094,0.017077,+4.646435E+00
-3.492188,0.017202,+4.646435E+00
-3.488281,0.017202,+4.646435E+00
-3.484375,0.017202,+4.646435E+00
-3.480469,0.0167,+4.646435E+00
-3.476563,0.016072,+4.646435E+00
-3.472656,0.015946,+4.646435E+00
-3.46875,0.016072,+4.633873E+00
-3.464844,0.015821,+4.646435E+00
-3.460938,0.015444,+4.646435E+00
-3.457031,0.015067,+4.646435E+00
-3.453125,0.014941,+4.646435E+00
-3.449219,0.015067,+4.646435E+00
-3.445313,0.015067,+4.646435E+00
-3.441406,0.014815,+4.646435E+00
-3.4375,0.014564,+4.646435E+00
-3.433594,0.014313,+4.633873E+00
-3.429688,0.014313,+4.633873E+00
-3.425781,0.014187,+4.633873E+00
-3.421875,0.013936,+4.633873E+00
-3.417969,0.013559,+4.646435E+00
-3.414063,0.013308,+4.633873E+00
-3.410156,0.013182,+4.633873E+00
-3.40625,0.013182,+4.633873E+00
-3.402344,0.013057,+4.646435E+00
-3.398438,0.01268,+4.646435E+00
-3.394531,0.012554,+4.633873E+00
-3.390625,0.012429,+4.633873E+00
-3.386719,0.012429,+4.633873E+00
-3.382813,0.012303,+4.646435E+00
-3.378906,0.012052,+4.633873E+00
-3.375,0.011926,+4.646435E+00
-3.371094,0.0118,+4.646435E+00
-3.367188,0.011926,+4.633873E+00
-3.363281,0.0118,+4.633873E+00
-3.359375,0.011424,+4.646435E+00
-3.355469,0.011298,+4.633873E+00
-3.351563,0.011298,+4.646435E+00
-3.347656,0.011298,+4.646435E+00
-3.34375,0.011298,+4.646435E+00
-3.339844,0.011047,+4.646435E+00
-3.335938,0.010921,+4.633873E+00
-3.332031,0.010921,+4.646435E+00
-3.328125,0.010921,+4.646435E+00
-3.324219,0.010921,+4.646435E+00
-3.320313,0.01067,+4.646435E+00
-3.316406,0.010544,+4.646435E+00
-3.3125,0.010544,+4.646435E+00
-3.308594,0.010544,+4.646435E+00
-3.304688,0.010544,+4.646435E+00
-3.300781,0.010418,+4.646435E+00
-3.296875,0.010167,+4.646435E+00
-3.292969,0.010167,+4.646435E+00
-3.289063,0.010293,+4.646435E+00
-3.285156,0.010293,+4.646435E+00
-3.28125,0.010293,+4.646435E+00
-3.277344,0.010167,+4.646435E+00
-3.273438,0.010167,+4.633873E+00
-3.269531,0.010293,+4.646435E+00
-3.265625,0.010293,+4.646435E+00
-3.261719,0.010293,+4.646435E+00
-3.257813,0.010042,+4.646435E+00
-3.253906,0.010167,+4.646435E+00
-3.25,0.010293,+4.646435E+00
-3.246094,0.010544,+4.633873E+00
-3.242188,0.01067,+4.646435E+00
-3.238281,0.01067,+4.646435E+00
-3.234375,0.01067,+4.646435E+00
-3.230469,0.010795,+4.646435E+00
-3.226563,0.011047,+4.633873E+00
-3.222656,0.010921,+4.633873E+00
-3.21875,0.010921,+4.646435E+00
-3.214844,0.010795,+4.646435E+00
-3.210938,0.010921,+4.633873E+00
-3.207031,0.010921,+4.633873E+00
-3.203125,0.010921,+4.633873E+00
-3.199219,0.010795,+4.646435E+00
-3.195313,0.01067,+4.633873E+00
-3.191406,0.010795,+4.646435E+00
-3.1875,0.011047,+4.646435E+00
-3.183594,0.011047,+4.646435E+00
-3.179688,0.011047,+4.646435E+00
-3.175781,0.010921,+4.646435E+00
-3.171875,0.010921,+4.646435E+00
-3.167969,0.011172,+4.633873E+00
-3.164063,0.011172,+4.646435E+00
-3.160156,0.011047,+4.646435E+00
-3.15625,0.010921,+4.633873E+00
-3.152344,0.010921,+4.646435E+00
-3.148438,0.010921,+4.646435E+00
-3.144531,0.010921,+4.646435E+00
-3.140625,0.010795,+4.646435E+00
-3.136719,0.01067,+4.633873E+00
-3.132813,0.010921,+4.646435E+00
-3.128906,0.011047,+4.646435E+00
-3.125,0.011047,+4.633873E+00
-3.121094,0.010921,+4.646435E+00
-3.117188,0.01067,+4.646435E+00
-3.113281,0.010544,+4.646435E+00
-3.109375,0.01067,+4.646435E+00
-3.105469,0.01067,+4.646435E+00
-3.101563,0.010544,+4.646435E+00
-3.097656,0.010293,+4.646435E+00
-3.09375,0.010167,+4.646435E+00
-3.089844,0.010293,+4.646435E+00
-3.085938,0.010418,+4.633873E+00
-3.082031,0.010293,+4.633873E+00
-3.078125,0.010167,+4.646435E+00
-3.074219,0.010042,+4.633873E+00
-3.070313,0.010167,+4.633873E+00
-3.066406,0.010167,+4.646435E+00
-3.0625,0.010167,+4.646435E+00
-3.058594,0.009916,+4.633873E+00
-3.054688,0.00979,+4.633873E+00
-3.050781,0.009916,+4.633873E+00
-3.046875,0.009916,+4.633873E+00
-3.042969,0.009916,+4.633873E+00
-3.039063,0.00979,+4.633873E+00
-3.035156,0.009665,+4.633873E+00
-3.03125,0.009665,+4.633873E+00
-3.027344,0.009916,+4.633873E+00
-3.023438,0.010042,+4.633873E+00
-3.019531,0.010042,+4.633873E+00
-3.015625,0.010042,+4.633873E+00
-3.011719,0.010544,+4.633873E+00
-3.007813,0.010921,+4.633873E+00
-3.003906,0.011424,+4.633873E+00
-3.0,0.012052,+4.633873E+00
-2.996094,0.01268,+4.633873E+00
-2.992188,0.01381,+4.633873E+00
-2.988281,0.014941,+4.646435E+00
-2.984375,0.016197,+4.633873E+00
-2.980469,0.017077,+4.633873E+00
-2.976563,0.017705,+4.633873E+00
-2.972656,0.018584,+4.633873E+00
-2.96875,0.019966,+4.633873E+00
-2.964844,0.021348,+4.633873E+00
-2.960938,0.023107,+4.633873E+00
-2.957031,0.02474,+4.633873E+00
-2.953125,0.026373,+4.633873E+00
-2.949219,0.029388,+4.633873E+00
-2.945313,0.033408,+4.633873E+00
-2.941406,0.035167,+4.633873E+00
-2.9375,0.040067,+4.633873E+00
-2.933594,0.046599,+4.633873E+00
-2.929688,0.050117,+4.633873E+00
-2.925781,0.050745,+4.633873E+00
-2.921875,0.056524,+4.633873E+00
-2.917969,0.065444,+4.633873E+00
-2.914063,0.063182,+4.633873E+00
-2.910156,0.067831,+4.633873E+00
-2.90625,0.086675,+4.633873E+00
-2.902344,0.090821,+4.633873E+00
-2.898438,0.085418,+4.633873E+00
-2.894531,0.083408,+4.633873E+00
-2.890625,0.083283,+4.633873E+00
-2.886719,0.070971,+4.633873E+00
-2.882813,0.060795,+4.633873E+00
-2.878906,0.057152,+4.633873E+00
-2.875,0.051122,+4.646435E+00
-2.871094,0.047604,+4.646435E+00
-2.867188,0.04773,+4.633873E+00
-2.863281,0.047228,+4.633873E+00
-2.859375,0.048358,+4.633873E+00
-2.855469,0.047228,+4.633873E+00
-2.851563,0.047228,+4.646435E+00
-2.847656,0.050117,+4.646435E+00
-2.84375,0.045217,+4.646435E+00
-2.839844,0.046474,+4.646435E+00
-2.835938,0.047102,+4.646435E+00
-2.832031,0.051625,+4.646435E+00
-2.828125,0.049991,+4.646435E+00
-2.824219,0.054011,+4.646435E+00
-2.820313,0.054514,+4.646435E+00
-2.816406,0.056398,+4.646435E+00
-2.8125,0.053258,+4.633873E+00
-2.808594,0.053006,+4.633873E+00
-2.804688,0.058408,+4.633873E+00
-2.800781,0.065192,+4.633873E+00
-2.796875,0.064313,+4.633873E+00
-2.792969,0.061926,+4.633873E+00
-2.789063,0.102253,+4.633873E+00
-2.785156,0.119966,+4.633873E+00
-2.78125,0.11268,+4.633873E+00
-2.777344,0.104388,+4.633873E+00
-2.773438,0.112177,+4.633873E+00
-2.769531,0.141951,+4.646435E+00
-2.765625,0.157027,+4.633873E+00
-2.761719,0.156901,+4.633873E+00
-2.757813,0.152881,+4.633873E+00
-2.753906,0.152001,+4.633873E+00
-2.75,0.150494,+4.633873E+00
-2.746094,0.135167,+4.646435E+00
-2.742188,0.117077,+4.633873E+00
-2.738281,0.105016,+4.646435E+00
-2.734375,0.080142,+4.646435E+00
-2.730469,0.061047,+4.633873E+00
-2.726563,0.059288,+4.633873E+00
-2.722656,0.065946,+4.646435E+00
-2.71875,0.089439,+4.646435E+00
-2.714844,0.124614,+4.646435E+00
-2.710938,0.15866,+4.646435E+00
-2.707031,0.198861,+4.646435E+00
-2.703125,0.143207,+4.633873E+00
-2.699219,0.151876,+4.646435E+00
-2.695313,0.177127,+4.633873E+00
-2.691406,0.106147,+4.633873E+00
-2.6875,0.115946,+4.633873E+00
-2.683594,0.131524,+4.646435E+00
-2.679688,0.189815,+4.646435E+00
-2.675781,0.134162,+4.646435E+00
-2.671875,0.138434,+4.633873E+00
-2.667969,0.251122,+4.633873E+00
-2.664063,0.255896,+4.646435E+00
-2.660156,0.241197,+4.646435E+00
-2.65625,0.204765,+4.646435E+00
-2.652344,0.198735,+4.646435E+00
-2.648438,0.206901,+4.646435E+00
-2.644531,0.255142,+4.646435E+00
-2.640625,0.212931,+4.646435E+00
-2.636719,0.231901,+4.646435E+00
-2.632813,0.247102,+4.633873E+00
-2.628906,0.233534,+4.646435E+00
-2.625,0.195469,+4.646435E+00
-2.621094,0.200117,+4.646435E+00
-2.617188,0.177755,+4.646435E+00
-2.613281,0.163685,+4.646435E+00
-2.609375,0.180268,+4.646435E+00
-2.605469,0.175996,+4.646435E+00
-2.601563,0.165946,+4.646435E+00
-2.597656,0.150494,+4.646435E+00
-2.59375,0.124112,+4.646435E+00
-2.589844,0.105016,+4.646435E+00
-2.585938,0.10577,+4.646435E+00
-2.582031,0.09572,+4.646435E+00
-2.578125,0.093584,+4.646435E+00
-2.574219,0.08479,+4.646435E+00
-2.570313,0.075745,+4.646435E+00
-2.566406,0.075871,+4.646435E+00
-2.5625,0.073861,+4.646435E+00
-2.558594,0.08165,+4.646435E+00
-2.554688,0.075745,+4.646435E+00
-2.550781,0.071976,+4.646435E+00
-2.546875,0.069966,+4.646435E+00
-2.542969,0.071851,+4.646435E+00
-2.539063,0.071097,+4.633873E+00
-2.535156,0.063434,+4.633873E+00
-2.53125,0.061047,+4.633873E+00
-2.527344,0.062931,+4.633873E+00
-2.523438,0.064439,+4.646435E+00
-2.519531,0.0618,+4.633873E+00
-2.515625,0.065067,+4.646435E+00
-2.511719,0.063182,+4.646435E+00
-2.507813,0.063182,+4.633873E+00
-2.503906,0.069338,+4.633873E+00
-2.5,0.068584,+4.633873E+00
-2.496094,0.065946,+4.633873E+00
-2.492188,0.062805,+4.633873E+00
-2.488281,0.063434,+4.633873E+00
-2.484375,0.061047,+4.646435E+00
-2.480469,0.058283,+4.646435E+00
-2.476563,0.052504,+4.646435E+00
-2.472656,0.048484,+4.633873E+00
-2.46875,0.048609,+4.646435E+00
-2.464844,0.045594,+4.633873E+00
-2.460938,0.045971,+4.633873E+00
-2.457031,0.047228,+4.633873E+00
-2.453125,0.047981,+4.633873E+00
-2.449219,0.05175,+4.633873E+00
-2.445313,0.054388,+4.646435E+00
-2.441406,0.04773,+4.646435E+00
-2.4375,0.046976,+4.633873E+00
-2.433594,0.049866,+4.633873E+00
-2.429688,0.054011,+4.646435E+00
-2.425781,0.052253,+4.646435E+00
-2.421875,0.050494,+4.646435E+00
-2.417969,0.046348,+4.646435E+00
-2.414063,0.043082,+4.646435E+00
-2.410156,0.039313,+4.646435E+00
-2.40625,0.039062,+4.646435E+00
-2.402344,0.039313,+4.646435E+00
-2.398438,0.037805,+4.646435E+00
-2.394531,0.03768,+4.646435E+00
-2.390625,0.03567,+4.646435E+00
-2.386719,0.035544,+4.633873E+00
-2.382813,0.035293,+4.633873E+00
-2.378906,0.035921,+4.633873E+00
-2.375,0.040067,+4.633873E+00
-2.371094,0.04572,+4.633873E+00
-2.367188,0.043333,+4.633873E+00
-2.363281,0.040192,+4.646435E+00
-2.359375,0.03969,+4.646435E+00
-2.355469,0.039815,+4.646435E+00
-2.351563,0.040318,+4.646435E+00
-2.347656,0.039439,+4.646435E+00
-2.34375,0.039564,+4.646435E+00
-2.339844,0.038182,+4.646435E+00
-2.335938,0.035167,+4.646435E+00
-2.332031,0.032278,+4.646435E+00
-2.328125,0.031524,+4.646435E+00
-2.324219,0.032027,+4.646435E+00
-2.320313,0.031147,+4.646435E+00
-2.316406,0.033157,+4.633873E+00
-2.3125,0.03278,+4.646435E+00
-2.308594,0.032529,+4.646435E+00
-2.304688,0.030519,+4.633873E+00
-2.300781,0.023358,+4.633873E+00
-2.296875,0.022228,+4.646435E+00
-2.292969,0.020092,+4.646435E+00
-2.289063,0.018836,+4.646435E+00
-2.285156,0.017831,+4.646435E+00
-2.28125,0.017579,+4.646435E+00
-2.277344,0.016951,+4.646435E+00
-2.273438,0.018207,+4.646435E+00
-2.269531,0.020343,+4.646435E+00
-2.265625,0.019338,+4.646435E+00
-2.261719,0.017202,+4.646435E+00
-2.257813,0.014564,+4.633873E+00
-2.253906,0.013685,+4.646435E+00
