x_axis,channel_2
-0.25,-0.0113065
-0.24975,-0.0113065
-0.2495,-0.0113065
-0.24925,-0.0113065
-0.249,-0.0113065
-0.24875,-0.0113065
-0.2485,-0.0113065
-0.24825,-0.0113065
-0.248,-0.0113065
-0.24775,-0.0113065
-0.2475,-0.0113065
-0.24725,-0.0113065
-0.247,-0.0113065
-0.24675,-0.0113065
-0.2465,-0.0113065
-0.24625,-0.0113065
-0.246,0.008794
-0.24575,-0.0113065
-0.2455,-0.0113065
-0.24525,-0.0113065
-0.245,-0.0113065
-0.24475,-0.0113065
-0.2445,-0.0113065
-0.24425,-0.0113065
-0.244,-0.0113065
-0.24375,-0.0113065
-0.2435,-0.0113065
-0.24325,-0.0113065
-0.243,-0.0113065
-0.24275,-0.0113065
-0.2425,-0.0113065
-0.24225,-0.0113065
-0.242,-0.0113065
-0.24175,-0.0113065
-0.2415,-0.0113065
-0.24125,-0.0113065
-0.241,-0.0113065
-0.24075,-0.0113065
-0.2405,-0.0113065
-0.24025,0.008794
-0.24,0.008794
-0.23975,0.008794
-0.2395,-0.0113065
-0.23925,-0.0113065
-0.239,-0.031407
-0.23875,-0.0113065
-0.2385,-0.031407
-0.23825,-0.0113065
-0.238,-0.0113065
-0.23775,-0.0113065
-0.2375,-0.0113065
-0.23725,-0.0113065
-0.237,-0.0113065
-0.23675,-0.0113065
-0.2365,-0.0113065
-0.23625,-0.0113065
-0.236,-0.0113065
-0.23575,-0.0113065
-0.2355,-0.031407
-0.23525,-0.0113065
-0.235,-0.0113065
-0.23475,-0.0113065
-0.2345,-0.0113065
-0.23425,-0.0113065
-0.234,-0.0113065
-0.23375,-0.0113065
-0.2335,-0.0113065
-0.23325,-0.0113065
-0.233,-0.0113065
-0.23275,-0.0113065
-0.2325,-0.0113065
-0.23225,-0.0113065
-0.232,-0.0113065
-0.23175,-0.0113065
-0.2315,-0.0113065
-0.23125,0.008794
-0.231,-0.0113065
-0.23075,-0.0113065
-0.2305,-0.0113065
-0.23025,-0.0113065
-0.23,-0.0113065
-0.22975,-0.0113065
-0.2295,-0.0113065
-0.22925,-0.0113065
-0.229,-0.0113065
-0.22875,-0.0113065
-0.2285,-0.0113065
-0.22825,-0.0113065
-0.228,-0.0113065
-0.22775,-0.0113065
-0.2275,-0.0113065
-0.22725,-0.0113065
-0.227,-0.0113065
-0.22675,-0.0113065
-0.2265,-0.0113065
-0.22625,-0.0113065
-0.226,-0.0113065
-0.22575,0.008794
-0.2255,-0.0113065
-0.22525,-0.0113065
-0.225,-0.0113065
-0.22475,-0.0113065
-0.2245,-0.0113065
-0.22425,-0.0113065
-0.224,-0.0113065
-0.22375,-0.0113065
-0.2235,-0.0113065
-0.22325,-0.0113065
-0.223,-0.0113065
-0.22275,-0.0113065
-0.2225,-0.0113065
-0.22225,-0.0113065
-0.222,-0.0113065
-0.22175,0.008794
-0.2215,-0.0113065
-0.22125,-0.0113065
-0.221,-0.0113065
-0.22075,-0.0113065
-0.2205,0.008794
-0.22025,-0.0113065
-0.22,-0.0113065
-0.21975,-0.0113065
-0.2195,0.008794
-0.21925,-0.0113065
-0.219,-0.0113065
-0.21875,-0.0113065
-0.2185,-0.0113065
-0.21825,-0.0113065
-0.218,-0.0113065
-0.21775,-0.0113065
-0.2175,-0.0113065
-0.21725,-0.0113065
-0.217,-0.0113065
-0.21675,-0.0113065
-0.2165,-0.0113065
-0.21625,0.008794
-0.216,-0.0113065
-0.21575,0.008794
-0.2155,-0.0113065
-0.21525,-0.0113065
-0.215,0.008794
-0.21475,0.008794
-0.2145,0.008794
-0.21425,0.0288945
-0.214,0.0288945
-0.21375,0.0288945
-0.2135,0.0288945
-0.21325,0.0288945
-0.213,0.0288945
-0.21275,0.008794
-0.2125,0.008794
-0.21225,0.008794
-0.212,0.0288945
-0.21175,0.0288945
-0.2115,0.0288945
-0.21125,0.008794
-0.211,0.0288945
-0.21075,0.0288945
-0.2105,0.048995
-0.21025,0.048995
-0.21,0.0288945
-0.20975,0.0288945
-0.2095,0.048995
-0.20925,0.048995
-0.209,0.048995
-0.20875,0.0690955
-0.2085,0.1092965
-0.20825,0.2701005
-0.208,0.65201
-0.20775,0.129397
-0.2075,1.0540201
-0.20725,1.1143216
-0.207,1.0942211
-0.20675,0.290201
-0.2065,1.0741206
-0.20625,0.531407
-0.206,0.8128141
-0.20575,1.1143216
-0.2055,1.2952261
-0.20525,1.1746231
-0.205,1.3354271
-0.20475,1.1545226
-0.2045,0.5515075
-0.20425,0.7726131
-0.204,0.6721105
-0.20375,0.7324121
-0.2035,0.6319095
-0.20325,0.4711055
-0.203,0.2701005
-0.20275,0.25
-0.2025,0.209799
-0.20225,0.169598
-0.202,0.209799
-0.20175,0.209799
-0.2015,0.370603
-0.20125,0.25
-0.201,0.129397
-0.20075,0.1494975
-0.2005,0.129397
-0.20025,0.1092965
-0.2,0.1896985
-0.19975,0.169598
-0.1995,0.25
-0.19925,0.451005
-0.199,0.410804
-0.19875,0.410804
-0.1985,0.410804
-0.19825,0.25
-0.198,0.290201
-0.19775,0.2701005
-0.1975,0.25
-0.19725,0.290201
-0.197,0.1896985
-0.19675,0.1092965
-0.1965,0.129397
-0.19625,0.209799
-0.196,0.2298995
-0.19575,0.1896985
-0.1955,0.1494975
-0.19525,0.25
-0.195,0.330402
-0.19475,0.2701005
-0.1945,0.3505025
-0.19425,0.290201
-0.194,0.25
-0.19375,0.1896985
-0.1935,0.1494975
-0.19325,0.1494975
-0.193,0.1092965
-0.19275,0.089196
-0.1925,0.0690955
-0.19225,0.0690955
-0.192,0.0690955
-0.19175,0.0690955
-0.1915,0.1092965
-0.19125,0.1896985
-0.191,0.209799
-0.19075,0.209799
-0.1905,0.209799
-0.19025,0.451005
-0.19,0.4309045
-0.18975,0.2701005
-0.1895,0.25
-0.18925,0.3103015
-0.189,0.3103015
-0.18875,0.4309045
-0.1885,0.3103015
-0.18825,0.370603
-0.188,0.3907035
-0.18775,0.330402
-0.1875,0.2701005
-0.18725,0.2701005
-0.187,0.2701005
-0.18675,0.2298995
-0.1865,0.209799
-0.18625,0.25
-0.186,0.2701005
-0.18575,0.209799
-0.1855,0.25
-0.18525,0.1896985
-0.185,0.3505025
-0.18475,0.3907035
-0.1845,0.3907035
-0.18425,0.330402
-0.184,0.2701005
-0.18375,0.2298995
-0.1835,0.209799
-0.18325,0.330402
-0.183,0.370603
-0.18275,0.330402
-0.1825,0.3505025
-0.18225,0.25
-0.182,0.209799
-0.18175,0.2298995
-0.1815,0.2298995
-0.18125,0.2298995
-0.181,0.169598
-0.18075,0.169598
-0.1805,0.1896985
-0.18025,0.1896985
-0.18,0.209799
-0.17975,0.1896985
-0.1795,0.1896985
-0.17925,0.2298995
-0.179,0.1896985
-0.17875,0.1896985
-0.1785,0.169598
-0.17825,0.209799
-0.178,0.2298995
-0.17775,0.209799
-0.1775,0.209799
-0.17725,0.169598
-0.177,0.169598
-0.17675,0.169598
-0.1765,0.1494975
-0.17625,0.129397
-0.176,0.1494975
-0.17575,0.169598
-0.1755,0.1494975
-0.17525,0.129397
-0.175,0.129397
-0.17475,0.129397
-0.1745,0.1494975
-0.17425,0.129397
-0.174,0.129397
-0.17375,0.1494975
-0.1735,0.1494975
